reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
b9c16859-50d2-4bd8-ac1b-f0b1538df04f,Agustin Adr,https://play-lh.googleusercontent.com/a-/AD5-WCk08bqGenjruc1_6AM6ZDVimXDHaB2hcqrr0S8Dvw,Semua update sdh lbh baik..cuma harapanku di game ini bs berinteraksi dg shaker lainnya saat kita on agar tdk membosankan klo ngegame sendiri,5,0,0.88.01,3/3/2021 8:38,"Halo Kak, terima kasih atas feedback yang diberikan. Kami akan terus berusaha mengembangkan game ini menjadi lebih baik lagi demi kenyamanan para player. Jika kakak memiliki saran atau masukan bisa kirim ke email kami di cs@agate.id. Support kami terus ya!
",3/3/2021 9:21
c098496d-d97f-4d78-9525-44bb6aafd0ea,Widiyanto Widiyanto,https://play-lh.googleusercontent.com/a-/AD5-WCm2mNy86xqH6pPu-hIM8gVMA5ffL4FQx568Oq-JGQ,Asik,5,0,0.87.01,3/3/2021 8:04,"Terima kasih banyak ya kak untuk ulasan nya. Kami senang jika kakak menikmati game nya, semoga betah ya main nya. Have a great day!
",3/3/2021 9:19
442a547e-2ee6-4ade-9100-e9ea1effb093,Hana Nikita,https://play-lh.googleusercontent.com/a-/AD5-WCmhBE7eqjD2x5IzYVgv0tbzO1arKy8Nyv_zVThF-Q,"Maaf sebelum nya untuk update ke depan nya bisakah terdapat bahasa lain selain bahasa Inggris, karena untuk setting hanya terdapat bahasa Inggris saja . Terimakasih 🙏🏻",4,0,0.87.01,3/3/2021 5:15,"Halo kak, mohon maaf untuk ketidaknyamanannya. Untuk bahasa, nantinya kami akan menyediakan opsi untuk pemilihan bahasa. Namun saat ini, masih dalam pengerjaan dan pengetesan. Semoga dapat cepat kami implementasikan. Ditunggu ya kak, terima kasih untuk pengertiannya
",3/3/2021 6:14
28e42942-b4d7-491b-b9e0-8e71d84408ed,Victorio Krishna,https://play-lh.googleusercontent.com/a-/AD5-WCmUQniOIdKz9LH4a5aJgF7b00gwYjACWXX97r3DIA,So far So Good... But I cant Bind my Account...,3,0,0.87.01,3/2/2021 16:02,"Hi there, thank you so much for your positive feedback! Much appreciated! We really hope you enjoy the game. If you have any suggestions, concerns or bug reports, feel free to send it via cs@agate.id. Have a great day!
",2/28/2021 6:47
724904b1-9bbb-48ec-97f0-cd543056f2ba,Gus man,https://play-lh.googleusercontent.com/a-/AD5-WCmnPkQcu9fYCyI4bnKRDM7GOTg4fVU8l4vsvOFfiw,"Saya sangat suka dengan game ini. Kalau bisa kasih dong opsi beberapa bahasa, dan juga masalah hari dan tanggalnya salah",4,0,,3/2/2021 10:37,"Halo kak, mohon maaf untuk ketidaknyamanannya. Untuk bahasa, nantinya kami akan menyediakan opsi untuk pemilihan bahasa. Namun saat ini, masih dalam pengerjaan dan pengetesan. Semoga dapat cepat kami implementasikan. Ditunggu ya kak, terima kasih untuk pengertiannya
",3/3/2021 1:52
21ffd046-1589-4500-9f92-e281764829bf,Ridho Pradipta Atmanegara,https://play-lh.googleusercontent.com/a-/AD5-WCkZmXP44FPtjIx-ZI-rxnss7CdquzlYFYYWmbQ05g,Game jelek !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! TAPI BO'ONG YAHAHA Palpale pal pale,5,0,,3/2/2021 2:14,"Terima kasih kak untuk ulasannya, jika ada saran, masukan dan kritik jangan sungkan untuk mengirimkan ke cs@agate.id ya :) Masukan kakak akan sangat bermanfaat untuk pengembangan kami agar bisa memberikan pengalaman bermain yang lebih baik lagi ke depannya. Terima kasih banyak. Have a good day :)
",3/2/2021 2:11
775e464e-345b-477a-ab2c-0c9f3aa45c90,Clock Moon,https://play-lh.googleusercontent.com/a-/AD5-WCl6VMnH9QrXlWaMPvHPSUCeM_T41nri3fVPK0R2,Bagusss bangetttt,5,0,0.87.01,3/1/2021 15:03,"Terima kasih kak untuk ulasannya, jika ada saran, masukan dan kritik jangan sungkan untuk mengirimkan ke cs@agate.id ya :) Masukan kakak akan sangat bermanfaat untuk pengembangan kami agar bisa memberikan pengalaman bermain yang lebih baik lagi ke depannya. Terima kasih banyak. Have a good day :)
",3/2/2021 2:13
b03c28f8-fdd2-485b-8857-121610ba7c29,afdhal badashadiq,https://play-lh.googleusercontent.com/a-/AD5-WClOgq73F8olII2ie0kLfjBs-tdALdpJ11NP42n7WQ,"Good job , good game , very like it !!!!",5,0,0.87.01,3/1/2021 13:42,"Thank you so much for taking the time to leave us a 5 star rating! It's much appreciated!
",3/2/2021 2:09
4314e4c6-e7d3-4b72-ab4e-7c7c9ba00480,Supartini Hamzah,https://play-lh.googleusercontent.com/a/AEdFTp76boSMLcKp4xeWuG9b0XotlsE96e2EAIDHmvki=mo,"Hi kak sy suka sm game ini tp knp yah, d apk sy tdk bs menganti/menggunakan bhs indonesia, agar sy bs mengerti bhs dan alur ceritanya, sekian terimakasih",4,0,0.87.01,3/1/2021 13:39,"Halo kak, mohon maaf untuk ketidaknyamanannya. Untuk bahasa, nantinya kami akan menyediakan opsi untuk pemilihan bahasa. Namun saat ini, masih dalam pengerjaan dan pengetesan. Semoga dapat cepat kami implementasikan. Ditunggu ya kak, terima kasih untuk pengertiannya
",3/2/2021 2:09
f775e4e5-62b6-4318-8c2c-f20b00fb5fa9,Deni Fauzan,https://play-lh.googleusercontent.com/a-/AD5-WCmBu-ezUXzg6DKP2vq1CGR-lvZlS3mN3oX2duEkFA,Great agate!,5,1,,3/1/2021 8:25,"Hi there, thank you so much for your positive feedback! Much appreciated! We really hope you enjoy the game. If you have any suggestions, concerns or bug reports, feel free to send it via cs@agate.id. Have a great day!
",3/1/2021 8:44
934ba251-fb8f-48e8-9f8d-cfdb51e95dbf,Valentina Andari2008,https://play-lh.googleusercontent.com/a-/AD5-WCnO9tCmGJFkR5TV99bxSTPUb9lGW2WgA09c1sWA,Bagus Kak ( ꈍᴗꈍ) tapi kok online ya?,4,0,,3/1/2021 7:13,"Hai kak,
Mohon maaf sebelum nya, game kami membutuhkan koneksi internet karena ada fitur untuk bisa bertarung dengan player lain di fight club. Dimana nanti kedepan nya juga akan ada fitur guild & friends",3/1/2021 8:14
3979675a-e9f8-4dfd-8a85-2818a01d7dec,Rikudou Aibo,https://play-lh.googleusercontent.com/a/AEdFTp5cI8xeuK8zlAZ-AvVlUL_LjX_uHqXdc1BE2Exs=mo,"Masih min ,nanti saya coba install ulang lagi aja min Dan Game nya sangat seru",5,0,0.87.01,2/28/2021 8:13,"Hai kak,
Mohon maaf atas ketidak nyamanan yang terjadi. Apakah permasalahan tersebut masih terjadi hingga saat ini?",2/28/2021 7:04
cd749613-6c36-4e89-8e23-b0deb467bf56,Ian Judono,https://play-lh.googleusercontent.com/a-/AD5-WClnmA1A20mQbxFtTNp4u721Egzz2Egv51sgWpAZpw,"Kenapa bahasanya tiba² jadi bahasa inggris padahal aku nggak ngerasa ngubah pengaturan bahasa -_- mana nggak bisa diubah lagi, terus tombol kembali diklik berkali² juga ga bisa keluar :)",2,18,0.87.01,2/28/2021 5:20,"Halo kak, mohon maaf untuk ketidaknyamanannya. Untuk bahasa, nantinya kami akan menyediakan opsi untuk pemilihan bahasa. Namun saat ini, masih dalam pengerjaan dan pengetesan. Semoga dapat cepat kami implementasikan. Ditunggu ya kak, terima kasih untuk pengertiannya
",2/28/2021 7:42
941d046c-bc17-49e1-9d54-c931c9da2dca,Farhasani Fuadi,https://play-lh.googleusercontent.com/a-/AD5-WCnNTqkQGTntJ0zevBd1W5XOK6LcGm-Tk-qIP9EAnw,Good,5,0,0.71.68,2/28/2021 2:25,"Hi there, thank you so much for your positive feedback! Much appreciated! We really hope you enjoy the game. If you have any suggestions, concerns or bug reports, feel free to send it via cs@agate.id. Have a great day!
",2/28/2021 7:34
67d190c1-cd93-4839-87f1-add16b2f22f0,RESTU PUTRA,https://play-lh.googleusercontent.com/a/AEdFTp4xRqnONx51lpdxYv05smTpdAneU4Vg1bvex8Cl=mo,"Game nya bagus, desain karakter dari cerita indonesia juga keren. Cuma untuk segi game karakter belum gerak. Terima kasih kepada developer game",5,0,0.87.01,2/28/2021 0:04,"Halo Kak, terima kasih atas feedback yang diberikan. Kami akan terus berusaha mengembangkan game ini menjadi lebih baik lagi demi kenyamanan para player. Jika kakak memiliki saran atau masukan bisa kirim ke email kami di cs@agate.id. Support kami terus ya!
",2/28/2021 7:33
bd63debd-7fce-46b8-a2ab-5dceb7a4e82f,Naufal Thrq,https://play-lh.googleusercontent.com/a-/AD5-WClyy8yuM9HYFaL4u2wIEjJUdhbE140XU9XjGd2gHA,"Wow patut di apresiasi untuk game ini dari segi cerita gameplay dan palinh saya suka itu sistem Afk offline nya, kritik saya dari segi performa game agak sedikit turun untuk Ram 3gb seperti saya terkadang sering keluar sendiri, dan untuk saran saya itu dari sistem login game tolong di permudah lagi dan story mungkin ditambah lagi biar menarik Sekian dari saya",5,0,0.87.01,2/27/2021 21:56,"Halo Kak, terima kasih atas feedback yang diberikan. Kami akan terus berusaha mengembangkan game ini menjadi lebih baik lagi demi kenyamanan para player. Jika kakak memiliki saran atau masukan bisa kirim ke email kami di cs@agate.id. Support kami terus ya!
",2/28/2021 7:32
fdf31e26-47c2-45be-b986-18833396cf2f,Igo Akbar,https://play-lh.googleusercontent.com/a-/AD5-WCmlQxB-HbvIiTuL8O3Gv3ltFgT4n6oy4xArYuzo,Wow game bagus,5,0,0.87.01,2/27/2021 20:43,"Terima kasih kak untuk ulasannya, jika ada saran, masukan dan kritik jangan sungkan untuk mengirimkan ke cs@agate.id ya :) Masukan kakak akan sangat bermanfaat untuk pengembangan kami agar bisa memberikan pengalaman bermain yang lebih baik lagi ke depannya. Terima kasih banyak. Have a good day :)
",2/28/2021 7:32
632ac890-e33d-4248-b14e-14b7a7254882,Nathasya Moniaga,https://play-lh.googleusercontent.com/a-/AD5-WCmAFbnT9aF7ay8i-S9jMAEBQ_DdtiIvK332isW5_Co,Love it.,5,0,0.87.01,2/27/2021 20:41,"Hi there, thank you so much for your positive feedback! Much appreciated! We really hope you enjoy the game. If you have any suggestions, concerns or bug reports, feel free to send it via cs@agate.id. Have a great day!
",2/28/2021 7:31
f4780c53-731d-49bd-805a-385bf021e3f6,people stress,https://play-lh.googleusercontent.com/a-/AD5-WCm7lETwYiX9JJ6V7_-LtKo-8XWmCWzk6YJdAPhU,Aplikasi ini sangat bagus tapi kenapa setiap saya main selalu buffering dan selalu menghubungkan ulang padahal jaringan saya lancar bahkan untuk aplikasi lainpun lancar kecuali aplikasi ini. Tolong di bantu untuk jaringannya,3,0,0.87.01,2/27/2021 16:19,"Halo Kak, terima kasih atas feedback yang diberikan. Kami akan terus berusaha mengembangkan game ini menjadi lebih baik lagi demi kenyamanan para player. Jika kakak memiliki saran atau masukan bisa kirim ke email kami di cs@agate.id. Support kami terus ya!
",2/28/2021 7:29
d29ab41f-62b8-4970-a138-4b12c0d4b5af,Hafidz Gibran,https://play-lh.googleusercontent.com/a-/AD5-WCnz2WZrFySaNAVoD8aFJ4QfLxwMTboIrQOAa2jJUA,Pengalaman saya saat memainkan game ini buruk karena saat bermain selalu ngelag mohon perbaikannya,2,0,,2/27/2021 15:13,"Hai kak,
Mohon maaf atas ketidak nyamanan yang terjadi. Apakah sampai saat ini masih sering terjadi permasalahan tersebut? Kakak bisa jelaskan kronologi nya ke email kami di cs@agate.id ya kak, kami membutuhkan informasi device, lokasi login dan provider yang kakak gunakan untuk bermain game ini. Terima kasih",2/28/2021 7:29
9a098a94-1769-42bb-ab9c-a408173026d8,iJoong,https://play-lh.googleusercontent.com/a-/AD5-WCkly1aN2P36c-i9kpapr-J4ncDlbGJJfuHctlSthw,Best Classic RPG Turn Based With Indonesian Folklore Culture,5,0,0.87.01,2/27/2021 13:20,"Hi there, thank you so much for your positive feedback! Much appreciated! We really hope you enjoy the game. If you have any suggestions, concerns or bug reports, feel free to send it via cs@agate.id. Have a great day!
",2/28/2021 7:20
f93dd980-24f6-4b8c-8c18-efc6aebfb313,Ratna Saras,https://play-lh.googleusercontent.com/a-/AD5-WClXSTpw3o0pEWF6MtVm5P1ccVVREIiXzNOwaPGjMg,Seperti Biasa game Dari agate games Pasti bagus,5,0,0.87.01,2/27/2021 7:18,"Wah bisa aja nih kaakk, makasiihh yaa udah kasih bintang 5 dan dukungan nya!",2/28/2021 7:10
e13c8954-3995-44c3-809b-649b12d81164,Sweet Potato,https://play-lh.googleusercontent.com/a-/AD5-WClnbilFyQgU9AxUeFUw0J8y0nNoxwZxNwRJnR4I,"Bagus, Mantap! Gamenya unik buatan anak bangsa yang pake karakter hantu Indonesia wkwkkw, gameplaynya enak, Atma-atma-nya juga unik², next update tambahin bahasa Indonesia min biar player yang agak kurang menguasai bahasa Inggris paham alur ceritanya, sekian terimakasih^^",5,18,0.87.01,2/27/2021 7:00,"Halo kak, mohon maaf untuk ketidaknyamanannya. Untuk bahasa, nantinya kami akan menyediakan opsi untuk pemilihan bahasa. Namun saat ini, masih dalam pengerjaan dan pengetesan. Semoga dapat cepat kami implementasikan. Ditunggu ya kak, terima kasih untuk pengertiannya
",2/28/2021 7:09
7d0932fd-4c4f-4235-bcfa-86921e1f75e2,OM BuLe,https://play-lh.googleusercontent.com/a/AEdFTp4rWXvgm-eP9tOjNke18jxjgBOEjsyZajvbymWU=mo,"Kak tolong di naikan LV power nya, saya memiliki Hero Lohita LV 100 naikan lagi, susah lawan [ Hard ] Struggling Together lV",5,0,0.87.01,2/27/2021 5:57,"Halo kak,
Udah join grup official Discord kita belum? Disana para player saling berbagi tips & trick untuk mengatasi stage yang susah. Banyak yang udah level tinggi juga lho, langsung aja join ya
https://discord.com/invite/codeatma
",2/28/2021 7:08
e6b35d4d-ef8f-4490-8d7d-ac5dbe60f8b2,Yasmin .H,https://play-lh.googleusercontent.com/a/AEdFTp7bQkNTQKNrseoHhwaILXkZrdSIpvXCQCaxv0Jr=mo,"Gachanya ga ampas 🗿👍🏻, story gamenya juga bagus",5,0,,2/27/2021 5:42,"Terima kasih kak untuk ulasannya, jika ada saran, masukan dan kritik jangan sungkan untuk mengirimkan ke cs@agate.id ya :) Masukan kakak akan sangat bermanfaat untuk pengembangan kami agar bisa memberikan pengalaman bermain yang lebih baik lagi ke depannya. Terima kasih banyak. Have a good day :)
",2/28/2021 7:08
7207425c-e28c-41ad-8aa6-34ba601a227c,Salwa NurA,https://play-lh.googleusercontent.com/a-/AD5-WCl-yLQuF-DTkA6DCrnOlFkp5wcfL3DMTUmfz-O8,Game nya bagus banget wehhhh👍👍,5,0,0.82.03,2/27/2021 2:30,"Terima kasih kak untuk ulasannya, jika ada saran, masukan dan kritik jangan sungkan untuk mengirimkan ke cs@agate.id ya :) Masukan kakak akan sangat bermanfaat untuk pengembangan kami agar bisa memberikan pengalaman bermain yang lebih baik lagi ke depannya. Terima kasih banyak. Have a good day :)
",2/28/2021 7:06
254a0c26-79ea-4a22-8e61-d69d4502385b,Alif Firman,https://play-lh.googleusercontent.com/a/AEdFTp78-qze21z4B4SLJvvkRXA_gtFAsFh1sde15sMV=mo,"masih close sendirii,padahal udh aku apusin apk yg berjalan di latar belakang.close nya ketika akan membuka atma,summon,dll",2,0,0.87.01,2/26/2021 15:36,"Halo kak,
Jika sering terjadi permasalahan force stop seperti itu, kakak bisa coba untuk menutup applikasi lain yang sedang berjalan. Hal itu terjadi karena kinerja ram nya sedang berat karena banyak applikasi yang sedang running. Selamat mencoba :)",2/24/2021 2:35
2fc84dfd-3df6-4b34-97e9-d8dfbbad06cb,Heri Sabarno,https://play-lh.googleusercontent.com/a-/AD5-WCnLBUVb_NLyYOLrxf-bxYMZ97ZD7XCkooyyO63n4Q,"Buat saran aja , tambahkan fitur reset material hero biar bisa balikin resource yang udah kepake di hero lama",5,0,0.87.01,2/26/2021 15:08,"Terima kasih kak untuk ulasan nya. Saran dan kritik dari kakak akan kami tampung dulu ya. Kedepan nya kami akan berusaha mewujudkan dan menambahkan masukan yang kakak berikan. Agar bisa memberikan pengalaman bermain yang lebih baik lagi. Have a good day!
",2/28/2021 6:55
57c0e3cc-7537-48a0-8b1d-f222498aef74,Mr.Netizen,https://play-lh.googleusercontent.com/a-/AD5-WCmMoiPiuJHz5ricqF75NbPtJODSQxewGEdSx1XBYA,"Game yang bagus, tapi tidak seperti ekspetasi saya, diawal awal game saya sudah diberikan ekspetasi yg tinggi tapi ternyata gamenya hanya seperti game yg lain, hanya berbeda di bagian visualnya saja, tapi tetaplah dikembangkan gamenya 👍",2,19,0.87.01,2/26/2021 14:03,"Halo Kak, terima kasih atas feedback yang diberikan. Kami akan terus berusaha mengembangkan game ini menjadi lebih baik lagi demi kenyamanan para player. Jika kakak memiliki saran atau masukan bisa kirim ke email kami di cs@agate.id. Support kami terus ya!
",2/28/2021 6:51
c08cbd0a-e223-4d3f-862b-f2cd27114802,O.Argado Timothy,https://play-lh.googleusercontent.com/a-/AD5-WCkUWDHoxs_LkLmuznipEHQM8LV-19d-Jln1po_a9g,Gabisa bahasa enggres.. gachanya juga😓🤑,2,0,,2/26/2021 13:48,,
477037d6-d542-40bd-bc17-11a4d748c386,Game A-Z,https://play-lh.googleusercontent.com/a-/AD5-WCmLAogvVxXfc4LKHLU-y392V2iqLHUt4rLHv8T1cw,"saya pengen ada bahasa indonesia secepatnya,game ini bagus.. 🙏",4,0,0.87.01,2/26/2021 13:46,"Hai kak,
Mohon maaf sebelum nya, update ini bertujuan untuk merilis applikasi nya ke beberapa target market di luar Indonesia. Karena kami mau rilis untuk pasar Global. Jadi untuk pengaturan bahasa Indonesia nya sedang kami persiapkan terlebih dahulu ya kak. Mohon menunggu pada update-an selanjutnya.",2/28/2021 6:50
fb48da19-0924-4d3c-afab-7cf3809d1ea0,MIKO SEPTIAWAN,https://play-lh.googleusercontent.com/a-/AD5-WCmkm1BojJWRmXvQjj7e2eyM__N380dicjjPDmndLQ,Black screen:v,1,0,0.87.01,2/26/2021 12:29,"Halo kak,
Mohon maaf atas ketidak nyamanan nya. Apakah jika stuck seperti itu kakak sudah mencoba men switch jaringan nya? Misal nya dari wifi ke cellular data atau sebalik nya? Jika masih stuck juga, bisa kakak bisa kirimkan info detail mengenai cellular data yg kakak gunakan ke cs@agate.id ya kak
Terima kasih
",2/28/2021 6:49
7f14f2d5-5770-42df-a38a-7acaea97cb54,Evander Warbal,https://play-lh.googleusercontent.com/a-/AD5-WClffGhyHyrw2ZNh_nwPQZQLddlaDy1Ospa7kQ_5,makin cinta ama ni game😁😍,5,0,,2/26/2021 11:08,"Makaasiih ya kak, moga gacha nya hoki teruss",2/28/2021 6:47
9d422e7d-2e40-45b7-bc0a-a3b827deb92e,Alfin Oxs,https://play-lh.googleusercontent.com/a/AEdFTp5FrzRF4pkU0lx3MMqX6fDh5a0a2ty3fkyFYGOpBQ=mo,Keren,5,0,,2/26/2021 10:16,"Terima kasih kak untuk ulasannya, jika ada saran, masukan dan kritik jangan sungkan untuk mengirimkan ke cs@agate.id ya :) Masukan kakak akan sangat bermanfaat untuk pengembangan kami agar bisa memberikan pengalaman bermain yang lebih baik lagi ke depannya. Terima kasih banyak. Have a good day :)
",2/28/2021 6:46
1e8bc336-90e4-40c6-ab35-0195e2540682,Mas Al,https://play-lh.googleusercontent.com/a-/AD5-WCkV1SlescRv5h7s-5xgKEaMvNgkTJBYot07jb20Hg,Cerita dan gameplay nya menarik 👍👍👍,5,0,,2/26/2021 10:06,"Terima kasih banyak ya kak untuk ulasan nya. Kami senang jika kakak menikmati game nya, semoga betah ya main nya. Have a great day!
",2/26/2021 10:14
0eefa2df-8e2c-49cb-a2b5-2afc3be025e1,indrawan,https://play-lh.googleusercontent.com/a-/AD5-WCmRFesKNTDSQkVhxHQw_gPBmuOpX88dOtwYMzk6ng,"Bagus,tapi sayangnya saya tidak bisa login ke akun saya,apa karena akun saya dulu dapat akses awal? Ya saya tidak tahu. Saya sudah install 2x mulai dari login pakai akun agate saya, sampai buat akun baru saya tetap tidak bisa masuk. Hapus cache? Sudah. Ah sayang sekali",3,0,,2/26/2021 7:21,"Hai kak,
Jika akun kakak pada early access terdahulu, kami sudah menginfokan sebelum nya bahwa akun pada masa tersebut akan di ulang kembali untuk versi sekarang dan diberikan kembali resource yang sesuai dengan progress pada masa early access tsb. Untuk lebih lanjut bisa melalui email ya kak di cs@agate.id
Terima kasih",2/26/2021 7:07
d00d6422-0c61-41fd-8468-108535ab92dc,Mike Mickeys,https://play-lh.googleusercontent.com/a/AEdFTp7b9Od_lg4ICzHeUglvP2-vSXBm8qO_HX09kHGj=mo,Ribet Baru mau login aja harus daftar dlu G bisa login lewat gmail atw fb Baru install apk nya langsung d uninstall Ribet dah pokok nya,1,0,0.87.01,2/26/2021 6:26,"Hai kak,
Mohon maaf atas ketidak nyamanan yang terjadi. Untuk login nya bisa melalui fb dan gmail kak, bisa coba dari menu profile seeker yang ada di kiri atas layar dari menu utama. Setelah masuk profile seeker, klik account untuk bind account dengan menggunakan pilihan tersebut.",2/26/2021 7:03
ef5d8add-911f-4a24-8848-701cf11fa253,Bray Polar,https://play-lh.googleusercontent.com/a-/AD5-WCl0ENsgSOdXIfF2tUUKJtFngGIglZFqcQlekj-6,Ga bisa kah bikin optional bahasa ??? Yg udah sempurna malah di bikin ngawur....turunin lah dari bintang 5 ke 1,1,0,0.87.01,2/26/2021 2:53,"Halo kak, mohon maaf untuk ketidaknyamanannya. Untuk bahasa, nantinya kami akan menyediakan opsi untuk pemilihan bahasa. Namun saat ini, masih dalam pengerjaan dan pengetesan. Semoga dapat cepat kami implementasikan. Ditunggu ya kak, terima kasih untuk pengertiannya
",2/26/2021 3:00
4e17d356-6e0c-47cc-aab2-3ceb05e6b05c,Afrina Comala Dewi,https://play-lh.googleusercontent.com/a-/AD5-WCl-uGNUhGuhJ9C-8R4ZXZvY4_hBk0B21fJJIwoD,"Game ini baguuus banget walaupun bahasa inggris ""but its ok "" karena dapat melatih bahasa inggris kita lalu ini game bikinan anak bangsa lagi widiiiih keren banget ceritanya juga bagus awal awal cerita nya ada orang yg mau bunuh diri tau, Ya itu aja ya hmm ok",5,0,,2/26/2021 0:48,"Halo kak, mohon maaf untuk ketidaknyamanannya. Untuk bahasa, nantinya kami akan menyediakan opsi untuk pemilihan bahasa. Namun saat ini, masih dalam pengerjaan dan pengetesan. Semoga dapat cepat kami implementasikan. Ditunggu ya kak, terima kasih untuk pengertiannya
",2/26/2021 2:06
343d2413-b74f-44bf-937e-1614071d3b42,Aldo Mega R.,https://play-lh.googleusercontent.com/a-/AD5-WCld3e5jjMJDTBaGClcqkSEDo68oPb0Lg9LUEeE8,Good game,5,0,0.87.01,2/25/2021 23:00,"Hi there, thank you so much for your positive feedback! Much appreciated! We really hope you enjoy the game. If you have any suggestions, concerns or bug reports, feel free to send it via cs@agate.id. Have a great day!
",2/26/2021 2:06
b1e9ad12-ccd5-40b2-acc6-0b54f0879192,SIKepree (Susilo Wahyu Ari Pratama),https://play-lh.googleusercontent.com/a-/AD5-WCmpqGutIGkY4SV_gU6XiQP7SiB42p6tUpyCN9mHig,Game nya bagus tapi kalo orang yg gak bisa bahasa Inggris jadi kurang ngerti sama ni game Btw kapan mau update bahasa Indonesia?,5,0,0.87.01,2/25/2021 21:04,"Halo kak, mohon maaf untuk ketidaknyamanannya. Untuk bahasa, nantinya kami akan menyediakan opsi untuk pemilihan bahasa. Namun saat ini, masih dalam pengerjaan dan pengetesan. Semoga dapat cepat kami implementasikan. Ditunggu ya kak, terima kasih untuk pengertiannya
",2/26/2021 2:05
38778eb0-179a-46c9-89bb-59566640fcd6,Lia Vivo,https://play-lh.googleusercontent.com/a/AEdFTp4zaUdNjYB0H79cXyhC6Q9tOzhQmvPobVcoRtee=mo,gamenya bagussss,5,0,,2/25/2021 20:14,"Terima kasih banyak ya kak untuk ulasan nya. Kami senang jika kakak menikmati game nya, semoga betah ya main nya. Have a great day!
",2/26/2021 2:05
58a26897-de48-4250-957c-bfa4243ab483,zero two,https://play-lh.googleusercontent.com/a-/AD5-WCl2C8n_xsse7geioO1oH2s_OxET7rz0kStMdAryxg,Suram,1,0,,2/25/2021 18:20,"Terima kasih kak untuk ulasannya, jika ada saran, masukan dan kritik jangan sungkan untuk mengirimkan ke cs@agate.id ya :) Masukan kakak akan sangat bermanfaat untuk pengembangan kami agar bisa memberikan pengalaman bermain yang lebih baik lagi ke depannya. Terima kasih banyak. Have a good day :)
",2/26/2021 2:04
2ad3c3e6-b8ef-4a95-9edf-d300bdef4659,oglek juniors,https://play-lh.googleusercontent.com/a-/AD5-WClDTKQS8IpIbFMIA8BJ4-CpPUI3ZZe-QO5FGB5a,Lg gabut aja ngab,1,0,,2/25/2021 15:52,"Biar ga gabut coba bintang nya 5 deh ngab, dijamin ilang gabut nya",2/26/2021 1:46
0e4d4a6d-6c59-4f12-a181-9e84e76950fd,Danu Wirawan,https://play-lh.googleusercontent.com/a-/AD5-WCkDkrE24L9OGz4woRCIr9iu84dZZziDvAYtnlM6,Tetep pengin nyoba walaupun gak bisa bahasa Inggris 😆,4,0,,2/25/2021 14:48,"Halo kak, mohon maaf untuk ketidaknyamanannya. Untuk bahasa, nantinya kami akan menyediakan opsi untuk pemilihan bahasa. Namun saat ini, masih dalam pengerjaan dan pengetesan. Semoga dapat cepat kami implementasikan. Ditunggu ya kak, terima kasih untuk pengertiannya
",2/26/2021 1:38
796a6412-aef7-4437-b8e7-e37581a2185b,lathifa nafi,https://play-lh.googleusercontent.com/a/AEdFTp4Mgb4FHsj-ndRzkUxu-9AqNWLNloajo2pYdHkI=mo,Njinc sering error,3,0,,2/25/2021 14:46,"Hai kak,
Mohon maaf atas ketidak nyamanan yang terjadi. Apakah sampai saat ini masih terjadi error? Jika berkenan, kakak bisa kirimkan detail error nya beserta ID In-Game nya ke cs@agate.id agar bisa ditangani lebih lanjut oleh tim kami.
Terima kasih",2/26/2021 1:39
5da4a9fd-0c1d-4301-90e8-60a05c592d3b,En-K channel,https://play-lh.googleusercontent.com/a/AEdFTp5IJWjQex7gaFx4sjHRN1MMT2PiX2A1CJaLfCvM=mo,"bagus sangatt.. tapi.... kapan update lagi min, daku ga faham English min.. kurang greget kalo pake English 😭😭😭😭",5,0,0.87.01,2/25/2021 14:17,"Halo kak, mohon maaf untuk ketidaknyamanannya. Untuk bahasa, nantinya kami akan menyediakan opsi untuk pemilihan bahasa. Namun saat ini, masih dalam pengerjaan dan pengetesan. Semoga dapat cepat kami implementasikan. Ditunggu ya kak, terima kasih untuk pengertiannya
",2/26/2021 1:35
6b0e3805-1a08-48cc-912b-4012b5cbdfef,Mr. Jade,https://play-lh.googleusercontent.com/a-/AD5-WCkrBlRsXPQ3y9G4EjwIi5Sli4t6P75QOkHbNBY5mJM,Tolong dong pengaturan bahasanya gak bisa padahal aku seneng banget mainnya,5,0,0.87.01,2/25/2021 13:19,"Hai kak,
Mohon maaf sebelum nya, update ini bertujuan untuk merilis applikasi nya ke beberapa target market di luar Indonesia. Karena kami mau rilis untuk pasar Global. Jadi untuk pengaturan bahasa Indonesia nya sedang kami persiapkan terlebih dahulu ya kak. Mohon menunggu pada update-an selanjutnya.
",2/26/2021 1:32
